Από,Έως,Περιφέρεια,Χώρα_προέλευσης,Εισπράξεις,Επισκέψεις,Διανυκτερεύσεις,Δαπάνη_ανά_επίσκεψη,Δαπάνη_ανά_διανυκτέρευση,Μέση_διάρκεια_παραμονής
1/1/2016,9/30/2016,ΑΤΤΙΚΗ_(EL3),Γερμανία,66.4,200.9,1069.0,330.5,62.1,5.3
1/1/2016,9/30/2016,ΑΤΤΙΚΗ_(EL3),Γαλλία,78.2,228.4,1190.2,342.5,65.7,5.2
1/1/2016,9/30/2016,ΑΤΤΙΚΗ_(EL3),Ιταλία,54.4,208.3,929.8,261.3,58.6,4.5
1/1/2016,9/30/2016,ΑΤΤΙΚΗ_(EL3),Αυστραλία,45.4,86.2,505.4,526.6,89.9,5.9
1/1/2016,9/30/2016,ΑΤΤΙΚΗ_(EL3),Τουρκία,44.2,120.8,479.4,365.7,92.1,4.0
1/1/2016,9/30/2016,ΒΟΡΕΙΟ_ΑΙΓΑΙΟ_(EL41),Σύνολο_χωρών,125.4,314.7,2292.1,398.6,54.7,7.3
1/1/2016,9/30/2016,ΒΟΡΕΙΟ_ΑΙΓΑΙΟ_(EL41),Τουρκία,(:),(:),(:),(:),(:),(:)
1/1/2016,9/30/2016,ΒΟΡΕΙΟ_ΑΙΓΑΙΟ_(EL41),Ηνωμένο_Βασίλειο,22.3,40.1,352.9,556.8,63.3,8.8
1/1/2016,9/30/2016,ΒΟΡΕΙΟ_ΑΙΓΑΙΟ_(EL41),ΗΠΑ,17.0,22.6,271.4,754.6,62.8,12.0
1/1/2016,9/30/2016,ΒΟΡΕΙΟ_ΑΙΓΑΙΟ_(EL41),Γερμανία,9.4,15.7,188.0,595.3,49.7,12.0
1/1/2016,9/30/2016,ΝΟΤΙΟ_ΑΙΓΑΙΟ_(EL42),Σύνολο_χωρών,2862.1,4603.4,36102.7,621.7,79.3,7.8
1/1/2016,9/30/2016,ΝΟΤΙΟ_ΑΙΓΑΙΟ_(EL42),Γερμανία,409.1,625.1,5481.0,654.4,74.6,8.8
1/1/2016,9/30/2016,ΝΟΤΙΟ_ΑΙΓΑΙΟ_(EL42),Ηνωμένο_Βασίλειο,351.0,538.2,4413.6,652.2,79.5,8.2
1/1/2016,9/30/2016,ΝΟΤΙΟ_ΑΙΓΑΙΟ_(EL42),Γαλλία,250.4,383.7,3102.1,652.8,80.7,8.1
1/1/2016,9/30/2016,ΝΟΤΙΟ_ΑΙΓΑΙΟ_(EL42),ΗΠΑ,240.0,304.9,2139.4,787.1,112.2,7.0
1/1/2016,9/30/2016,ΝΟΤΙΟ_ΑΙΓΑΙΟ_(EL42),Ιταλία,244.8,471.2,3665.3,519.5,66.8,7.8
1/1/2016,9/30/2016,ΝΟΤΙΟ_ΑΙΓΑΙΟ_(EL42),Ολλανδία,116.1,199.6,1813.1,581.6,64.0,9.1
1/1/2016,9/30/2016,ΝΟΤΙΟ_ΑΙΓΑΙΟ_(EL42),Ρωσία,105.3,165.5,1385.0,636.0,76.0,8.4
1/1/2016,9/30/2016,ΝΟΤΙΟ_ΑΙΓΑΙΟ_(EL42),Πολωνία,104.5,209.3,1702.3,499.0,61.4,8.1
1/1/2016,9/30/2016,ΚΡΗΤΗ_(EL43),Σύνολο_χωρών,2789.5,3918.4,35047.2,711.9,79.6,8.9
1/1/2016,9/30/2016,ΚΡΗΤΗ_(EL43),Γερμανία,741.8,853.0,8381.0,869.6,88.5,9.8
1/1/2016,9/30/2016,ΚΡΗΤΗ_(EL43),Ηνωμένο_Βασίλειο,366.2,513.6,4637.6,712.9,79.0,9.0
1/1/2016,9/30/2016,ΚΡΗΤΗ_(EL43),Γαλλία,325.1,402.4,3642.0,807.9,89.3,9.0
1/1/2016,9/30/2016,ΚΡΗΤΗ_(EL43),Ολλανδία,159.5,230.8,2235.1,691.2,71.4,9.7
1/1/2016,9/30/2016,ΚΡΗΤΗ_(EL43),Βέλγιο,132.5,172.2,1648.6,769.5,80.4,9.6
1/1/2016,9/30/2016,ΚΡΗΤΗ_(EL43),Ελβετία,107.5,120.5,1105.6,892.5,97.2,9.2
1/1/2016,9/30/2016,ΚΡΗΤΗ_(EL43),Ιταλία,120.5,210.1,1736.5,573.4,69.4,8.3
1/1/2016,9/30/2016,ΚΡΗΤΗ_(EL43),Ρωσία,91.5,126.1,1267.5,726.0,72.2,10.1
1/1/2016,9/30/2016,ΑΝΑΤΟΛ_ΜΑΚΕΔΟΝΙΑ_ΚΑΙ_ΘΡΑΚΗ_(EL51),Σύνολο_χωρών,263.3,1240.5,5033.7,212.3,52.3,4.1
1/1/2016,9/30/2016,ΑΝΑΤΟΛ_ΜΑΚΕΔΟΝΙΑ_ΚΑΙ_ΘΡΑΚΗ_(EL51),Τουρκία,68.1,304.3,792.2,223.7,85.9,2.6
1/1/2016,9/30/2016,ΑΝΑΤΟΛ_ΜΑΚΕΔΟΝΙΑ_ΚΑΙ_ΘΡΑΚΗ_(EL51),Βουλγαρία,52.1,497.5,1325.7,104.7,39.3,2.7
1/1/2016,9/30/2016,ΑΝΑΤΟΛ_ΜΑΚΕΔΟΝΙΑ_ΚΑΙ_ΘΡΑΚΗ_(EL51),Γερμανία,44.8,109.1,990.4,410.5,45.2,9.1
1/1/2016,9/30/2016,ΑΝΑΤΟΛ_ΜΑΚΕΔΟΝΙΑ_ΚΑΙ_ΘΡΑΚΗ_(EL51),Ρουμανία,35.2,94.7,491.1,371.9,71.7,5.2
1/1/2016,9/30/2016,ΚΕΝΤΡΙΚΗ_ΜΑΚΕΔΟΝΙΑ_(EL52),Σύνολο_χωρών,1522.2,5475.0,32869.8,278.0,46.3,6.0
1/1/2016,9/30/2016,ΚΕΝΤΡΙΚΗ_ΜΑΚΕΔΟΝΙΑ_(EL52),Γερμανία,288.9,496.2,7367.2,582.3,39.2,14.8
1/1/2016,9/30/2016,ΚΕΝΤΡΙΚΗ_ΜΑΚΕΔΟΝΙΑ_(EL52),Σερβία,191.3,581.7,4323.1,328.8,44.2,7.4
1/1/2016,9/30/2016,ΚΕΝΤΡΙΚΗ_ΜΑΚΕΔΟΝΙΑ_(EL52),Ρουμανία,168.9,487.0,3347.3,346.8,50.5,6.9
1/1/2016,9/30/2016,ΚΕΝΤΡΙΚΗ_ΜΑΚΕΔΟΝΙΑ_(EL52),Βόρεια_Μακεδονία,159.5,1476.8,4122.1,108.0,38.7,2.8
1/1/2016,9/30/2016,ΚΕΝΤΡΙΚΗ_ΜΑΚΕΔΟΝΙΑ_(EL52),Βουλγαρία,130.1,1127.5,3413.3,115.4,38.1,3.0
1/1/2016,9/30/2016,ΚΕΝΤΡΙΚΗ_ΜΑΚΕΔΟΝΙΑ_(EL52),Ρωσία,87.4,117.7,1243.7,743.0,70.3,10.6
1/1/2016,9/30/2016,ΚΕΝΤΡΙΚΗ_ΜΑΚΕΔΟΝΙΑ_(EL52),Ηνωμένο_Βασίλειο,79.2,132.6,1249.9,597.2,63.4,9.4
1/1/2016,9/30/2016,ΚΕΝΤΡΙΚΗ_ΜΑΚΕΔΟΝΙΑ_(EL52),Κύπρος,73.1,165.4,1716.8,442.0,42.6,10.4
1/1/2016,9/30/2016,ΔΥΤΙΚΗ_ΜΑΚΕΔΟΝΙΑ_(EL53),Σύνολο_χωρών,58.1,281.3,1318.0,206.7,44.1,4.7
1/1/2016,9/30/2016,ΔΥΤΙΚΗ_ΜΑΚΕΔΟΝΙΑ_(EL53),Γερμανία,15.2,21.8,275.1,695.3,55.1,12.6
1/1/2016,9/30/2016,ΔΥΤΙΚΗ_ΜΑΚΕΔΟΝΙΑ_(EL53),Αλβανία,14.0,132.6,529.9,105.3,26.3,4.0
1/1/2016,9/30/2016,ΔΥΤΙΚΗ_ΜΑΚΕΔΟΝΙΑ_(EL53),Ρουμανία,5.1,17.5,76.7,292.0,66.6,4.4
1/1/2016,9/30/2016,ΔΥΤΙΚΗ_ΜΑΚΕΔΟΝΙΑ_(EL53),Βουλγαρία,4.2,40.7,133.6,102.6,31.2,3.3
1/1/2016,9/30/2016,ΗΠΕΙΡΟΣ_(EL54),Σύνολο_χωρών,192.6,614.4,3282.3,313.6,58.7,5.3
1/1/2016,9/30/2016,ΗΠΕΙΡΟΣ_(EL54),Γερμανία,34.9,63.5,735.0,549.9,47.5,11.6
1/1/2016,9/30/2016,ΗΠΕΙΡΟΣ_(EL54),Αλβανία,24.9,142.9,222.1,174.5,112.3,1.6
1/1/2016,9/30/2016,ΗΠΕΙΡΟΣ_(EL54),Ηνωμένο_Βασίλειο,23.3,42.4,342.5,550.8,68.2,8.1
1/1/2016,9/30/2016,ΗΠΕΙΡΟΣ_(EL54),Ιταλία,18.5,44.5,358.9,414.5,51.4,8.1
1/1/2016,9/30/2016,ΘΕΣΣΑΛΙΑ_(EL61),Σύνολο_χωρών,280.9,632.5,4668.0,444.1,60.2,7.4
1/1/2016,9/30/2016,ΘΕΣΣΑΛΙΑ_(EL61),Ηνωμένο_Βασίλειο,79.1,108.2,1004.3,730.8,78.7,9.3
1/1/2016,9/30/2016,ΘΕΣΣΑΛΙΑ_(EL61),Ιταλία,51.3,100.0,774.1,512.6,66.2,7.7
1/1/2016,9/30/2016,ΘΕΣΣΑΛΙΑ_(EL61),Γερμανία,28.7,47.7,722.2,602.4,39.8,15.1
1/1/2016,9/30/2016,ΘΕΣΣΑΛΙΑ_(EL61),Ρουμανία,18.0,50.0,304.8,360.3,59.1,6.1
1/1/2016,9/30/2016,ΙΟΝΙΑ_ΝΗΣΙΑ_(EL62),Σύνολο_χωρών,1430.1,2303.5,20321.7,620.8,70.4,8.8
1/1/2016,9/30/2016,ΙΟΝΙΑ_ΝΗΣΙΑ_(EL62),Ηνωμένο_Βασίλειο,580.5,779.9,7544.6,744.4,76.9,9.7
1/1/2016,9/30/2016,ΙΟΝΙΑ_ΝΗΣΙΑ_(EL62),Γερμανία,130.9,196.8,1949.2,665.0,67.2,9.9
1/1/2016,9/30/2016,ΙΟΝΙΑ_ΝΗΣΙΑ_(EL62),Ιταλία,119.6,231.8,1965.5,516.1,60.9,8.5
1/1/2016,9/30/2016,ΙΟΝΙΑ_ΝΗΣΙΑ_(EL62),Ολλανδία,78.6,112.4,1154.1,699.3,68.1,10.3
1/1/2016,9/30/2016,ΙΟΝΙΑ_ΝΗΣΙΑ_(EL62),Γαλλία,82.0,128.7,1061.6,637.1,77.2,8.3
1/1/2016,9/30/2016,ΙΟΝΙΑ_ΝΗΣΙΑ_(EL62),Πολωνία,70.7,147.5,1248.2,479.4,56.7,8.5
1/1/2016,9/30/2016,ΙΟΝΙΑ_ΝΗΣΙΑ_(EL62),Ρωσία,39.2,53.1,574.5,739.5,68.3,10.8
1/1/2016,9/30/2016,ΙΟΝΙΑ_ΝΗΣΙΑ_(EL62),Αυστρία,35.6,46.8,406.5,761.8,87.7,8.7
1/1/2016,9/30/2016,ΔΥΤΙΚΗ_ΕΛΛΑΔΑ_(EL63),Σύνολο_χωρών,126.3,433.8,2441.0,291.2,51.7,5.6
1/1/2016,9/30/2016,ΔΥΤΙΚΗ_ΕΛΛΑΔΑ_(EL63),Γερμανία,15.0,39.6,311.6,379.2,48.2,7.9
1/1/2016,9/30/2016,ΔΥΤΙΚΗ_ΕΛΛΑΔΑ_(EL63),Ηνωμένο_Βασίλειο,13.0,40.1,223.6,325.0,58.3,5.6
1/1/2016,9/30/2016,ΔΥΤΙΚΗ_ΕΛΛΑΔΑ_(EL63),Αλβανία,9.9,54.2,144.3,182.2,68.5,2.7
1/1/2016,9/30/2016,ΔΥΤΙΚΗ_ΕΛΛΑΔΑ_(EL63),Γαλλία,9.5,33.0,158.0,289.2,60.4,4.8
1/1/2016,9/30/2016,ΣΤΕΡΕΑ_ΕΛΛΑΔΑ_(EL64),Σύνολο_χωρών,101.1,343.0,1588.0,294.8,63.7,4.6
1/1/2016,9/30/2016,ΣΤΕΡΕΑ_ΕΛΛΑΔΑ_(EL64),Γερμανία,14.6,21.8,225.9,668.0,64.6,10.3
1/1/2016,9/30/2016,ΣΤΕΡΕΑ_ΕΛΛΑΔΑ_(EL64),Ηνωμένο_Βασίλειο,14.1,32.5,188.8,434.2,74.6,5.8
1/1/2016,9/30/2016,ΣΤΕΡΕΑ_ΕΛΛΑΔΑ_(EL64),Γαλλία,14.4,49.4,258.9,291.5,55.6,5.2
1/1/2016,9/30/2016,ΣΤΕΡΕΑ_ΕΛΛΑΔΑ_(EL64),ΗΠΑ,9.5,45.0,119.0,211.2,79.8,2.6
1/1/2016,9/30/2016,ΠΕΛΟΠΟΝΝΗΣΟΣ_(EL65),Σύνολο_χωρών,282.7,701.0,5008.1,403.3,56.4,7.1
1/1/2016,9/30/2016,ΠΕΛΟΠΟΝΝΗΣΟΣ_(EL65),Γερμανία,37.4,57.8,706.3,647.0,53.0,12.2
1/1/2016,9/30/2016,ΠΕΛΟΠΟΝΝΗΣΟΣ_(EL65),Ηνωμένο_Βασίλειο,32.9,77.7,528.3,423.0,62.2,6.8
1/1/2016,9/30/2016,ΠΕΛΟΠΟΝΝΗΣΟΣ_(EL65),ΗΠΑ,24.5,63.6,416.1,385.5,58.9,6.5
1/1/2016,9/30/2016,ΠΕΛΟΠΟΝΝΗΣΟΣ_(EL65),Γαλλία,26.0,56.0,388.2,463.6,66.9,6.9
1/1/2016,9/30/2016,ΣΥΝΟΛΟ,:,11396.7,24410.4,169048.9,466.9,67.4,6.9
1/1/2016,12/31/2016,ΑΤΤΙΚΗ_(EL3),Σύνολο_χωρών,1734.1,4542.9,24768.6,381.7,70.0,5.5
1/1/2016,12/31/2016,ΑΤΤΙΚΗ_(EL3),ΗΠΑ,274.8,553.6,3054.0,496.4,90.0,5.5
1/1/2016,12/31/2016,ΑΤΤΙΚΗ_(EL3),Ηνωμένο_Βασίλειο,212.6,536.3,3386.2,396.4,62.8,6.3
1/1/2016,12/31/2016,ΑΤΤΙΚΗ_(EL3),Κύπρος,120.6,313.4,2329.5,384.8,51.8,7.4
1/1/2016,12/31/2016,ΑΤΤΙΚΗ_(EL3),Γερμανία,97.5,290.8,1559.7,335.3,62.5,5.4
1/1/2016,12/31/2016,ΑΤΤΙΚΗ_(EL3),Γαλλία,91.4,265.7,1407.4,343.9,64.9,5.3
1/1/2016,12/31/2016,ΑΤΤΙΚΗ_(EL3),Ιταλία,73.8,281.2,1240.1,262.4,59.5,4.4
1/1/2016,12/31/2016,ΑΤΤΙΚΗ_(EL3),Αυστραλία,55.5,104.5,646.1,531.7,86.0,6.2
1/1/2016,12/31/2016,ΑΤΤΙΚΗ_(EL3),Τουρκία,52.7,150.6,580.5,350.0,90.8,3.9
1/1/2016,12/31/2016,ΒΟΡΕΙΟ_ΑΙΓΑΙΟ_(EL41),Σύνολο_χωρών,130.8,328.1,2458.2,398.6,53.2,7.5
1/1/2016,12/31/2016,ΒΟΡΕΙΟ_ΑΙΓΑΙΟ_(EL41),Τουρκία,32.3,143.4,550.8,225.2,58.6,3.8
1/1/2016,12/31/2016,ΒΟΡΕΙΟ_ΑΙΓΑΙΟ_(EL41),Ηνωμένο_Βασίλειο,23.4,43.9,392.2,532.7,59.6,8.9
1/1/2016,12/31/2016,ΒΟΡΕΙΟ_ΑΙΓΑΙΟ_(EL41),ΗΠΑ,17.3,23.4,278.2,738.3,62.1,11.9
1/1/2016,12/31/2016,ΒΟΡΕΙΟ_ΑΙΓΑΙΟ_(EL41),Γερμανία,10.1,17.7,201.3,572.5,50.4,11.4
1/1/2016,12/31/2016,ΝΟΤΙΟ_ΑΙΓΑΙΟ_(EL42),Σύνολο_χωρών,3136.1,5226.5,39996.1,600.0,78.4,7.7
1/1/2016,12/31/2016,ΝΟΤΙΟ_ΑΙΓΑΙΟ_(EL42),Γερμανία,469.8,798.7,6511.9,588.2,72.1,8.2
1/1/2016,12/31/2016,ΝΟΤΙΟ_ΑΙΓΑΙΟ_(EL42),Ηνωμένο_Βασίλειο,425.4,671.8,5411.1,633.2,78.6,8.1
1/1/2016,12/31/2016,ΝΟΤΙΟ_ΑΙΓΑΙΟ_(EL42),Γαλλία,269.9,421.6,3356.3,640.1,80.4,8.0
1/1/2016,12/31/2016,ΝΟΤΙΟ_ΑΙΓΑΙΟ_(EL42),ΗΠΑ,267.2,357.5,2358.0,747.6,113.3,6.6
1/1/2016,12/31/2016,ΝΟΤΙΟ_ΑΙΓΑΙΟ_(EL42),Ιταλία,249.5,488.3,3796.1,511.1,65.7,7.8
1/1/2016,12/31/2016,ΝΟΤΙΟ_ΑΙΓΑΙΟ_(EL42),Ολλανδία,121.7,213.1,1931.4,571.0,63.0,9.1
1/1/2016,12/31/2016,ΝΟΤΙΟ_ΑΙΓΑΙΟ_(EL42),Ρωσία,111.5,176.5,1450.9,631.8,76.8,8.2
1/1/2016,12/31/2016,ΝΟΤΙΟ_ΑΙΓΑΙΟ_(EL42),Πολωνία,109.5,220.7,1770.3,496.1,61.9,8.0
1/1/2016,12/31/2016,ΚΡΗΤΗ_(EL43),Σύνολο_χωρών,3095.0,4537.0,39377.5,682.2,78.6,8.7
1/1/2016,12/31/2016,ΚΡΗΤΗ_(EL43),Γερμανία,860.0,1059.1,9908.0,812.0,86.8,9.4
1/1/2016,12/31/2016,ΚΡΗΤΗ_(EL43),Ηνωμένο_Βασίλειο,407.8,604.4,5280.1,674.7,77.2,8.7
1/1/2016,12/31/2016,ΚΡΗΤΗ_(EL43),Γαλλία,345.9,447.0,3960.0,773.7,87.3,8.9
1/1/2016,12/31/2016,ΚΡΗΤΗ_(EL43),Ολλανδία,172.6,261.1,2460.2,661.3,70.2,9.4
1/1/2016,12/31/2016,ΚΡΗΤΗ_(EL43),Βέλγιο,136.9,186.0,1737.9,736.3,78.8,9.3
1/1/2016,12/31/2016,ΚΡΗΤΗ_(EL43),Ελβετία,130.2,150.7,1311.9,864.4,99.3,8.7
1/1/2016,12/31/2016,ΚΡΗΤΗ_(EL43),Ιταλία,125.0,224.2,1840.1,557.6,67.9,8.2
1/1/2016,12/31/2016,ΚΡΗΤΗ_(EL43),Ρωσία,101.9,150.0,1433.4,679.0,71.1,9.6
1/1/2016,12/31/2016,ΑΝΑΤΟΛ_ΜΑΚΕΔΟΝΙΑ_ΚΑΙ_ΘΡΑΚΗ_(EL51),Σύνολο_χωρών,288.4,1363.1,5413.8,211.5,53.3,4.0
1/1/2016,12/31/2016,ΑΝΑΤΟΛ_ΜΑΚΕΔΟΝΙΑ_ΚΑΙ_ΘΡΑΚΗ_(EL51),Τουρκία,80.4,359.8,919.3,223.5,87.5,2.6
1/1/2016,12/31/2016,ΑΝΑΤΟΛ_ΜΑΚΕΔΟΝΙΑ_ΚΑΙ_ΘΡΑΚΗ_(EL51),Βουλγαρία,53.8,535.7,1386.9,100.5,38.8,2.6
1/1/2016,12/31/2016,ΑΝΑΤΟΛ_ΜΑΚΕΔΟΝΙΑ_ΚΑΙ_ΘΡΑΚΗ_(EL51),Γερμανία,49.0,115.6,1063.5,423.6,46.0,9.2
1/1/2016,12/31/2016,ΑΝΑΤΟΛ_ΜΑΚΕΔΟΝΙΑ_ΚΑΙ_ΘΡΑΚΗ_(EL51),Ρουμανία,35.4,96.1,495.3,368.3,71.5,5.2
1/1/2016,12/31/2016,ΚΕΝΤΡΙΚΗ_ΜΑΚΕΔΟΝΙΑ_(EL52),Σύνολο_χωρών,1688.1,6394.8,36329.8,264.0,46.5,5.7
1/1/2016,12/31/2016,ΚΕΝΤΡΙΚΗ_ΜΑΚΕΔΟΝΙΑ_(EL52),Γερμανία,314.8,574.1,8034.8,548.3,39.2,14.0
1/1/2016,12/31/2016,ΚΕΝΤΡΙΚΗ_ΜΑΚΕΔΟΝΙΑ_(EL52),Σερβία,196.0,604.7,4397.2,324.2,44.6,7.3
1/1/2016,12/31/2016,ΚΕΝΤΡΙΚΗ_ΜΑΚΕΔΟΝΙΑ_(EL52),Ρουμανία,175.4,520.5,3489.4,337.1,50.3,6.7
1/1/2016,12/31/2016,ΚΕΝΤΡΙΚΗ_ΜΑΚΕΔΟΝΙΑ_(EL52),Βόρεια_Μακεδονία,172.7,1651.8,4349.3,104.5,39.7,2.6
1/1/2016,12/31/2016,ΚΕΝΤΡΙΚΗ_ΜΑΚΕΔΟΝΙΑ_(EL52),Βουλγαρία,155.3,1454.0,4021.3,106.8,38.6,2.8
1/1/2016,12/31/2016,ΚΕΝΤΡΙΚΗ_ΜΑΚΕΔΟΝΙΑ_(EL52),Ρωσία,93.1,134.8,1342.4,691.1,69.4,10.0
1/1/2016,12/31/2016,ΚΕΝΤΡΙΚΗ_ΜΑΚΕΔΟΝΙΑ_(EL52),Ηνωμένο_Βασίλειο,90.5,160.7,1478.2,563.3,61.3,9.2
1/1/2016,12/31/2016,ΚΕΝΤΡΙΚΗ_ΜΑΚΕΔΟΝΙΑ_(EL52),Κύπρος,89.1,206.6,2202.9,431.3,40.4,10.7
1/1/2016,12/31/2016,ΔΥΤΙΚΗ_ΜΑΚΕΔΟΝΙΑ_(EL53),Σύνολο_χωρών,67.7,330.3,1475.2,205.1,45.9,4.5
1/1/2016,12/31/2016,ΔΥΤΙΚΗ_ΜΑΚΕΔΟΝΙΑ_(EL53),Γερμανία,16.8,29.1,298.8,577.6,56.3,10.3
1/1/2016,12/31/2016,ΔΥΤΙΚΗ_ΜΑΚΕΔΟΝΙΑ_(EL53),Αλβανία,16.4,154.0,577.5,106.4,28.4,3.8
1/1/2016,12/31/2016,ΔΥΤΙΚΗ_ΜΑΚΕΔΟΝΙΑ_(EL53),Ρουμανία,5.7,20.4,83.9,278.9,67.8,4.1
1/1/2016,12/31/2016,ΔΥΤΙΚΗ_ΜΑΚΕΔΟΝΙΑ_(EL53),Βουλγαρία,4.6,46.4,147.6,98.8,31.1,3.2
1/1/2016,12/31/2016,ΗΠΕΙΡΟΣ_(EL54),Σύνολο_χωρών,217.8,716.6,3621.9,304.0,60.1,5.1
1/1/2016,12/31/2016,ΗΠΕΙΡΟΣ_(EL54),Γερμανία,39.4,72.8,803.8,540.9,49.0,11.0
1/1/2016,12/31/2016,ΗΠΕΙΡΟΣ_(EL54),Αλβανία,34.3,192.6,294.8,177.9,116.2,1.5
1/1/2016,12/31/2016,ΗΠΕΙΡΟΣ_(EL54),Ηνωμένο_Βασίλειο,24.5,47.9,375.3,510.6,65.2,7.8
1/1/2016,12/31/2016,ΗΠΕΙΡΟΣ_(EL54),Ιταλία,20.7,50.3,386.8,411.9,53.5,7.7
1/1/2016,12/31/2016,ΘΕΣΣΑΛΙΑ_(EL61),Σύνολο_χωρών,301.4,714.3,5120.7,422.0,58.9,7.2
1/1/2016,12/31/2016,ΘΕΣΣΑΛΙΑ_(EL61),Ηνωμένο_Βασίλειο,81.8,113.3,1077.7,721.8,75.9,9.5
1/1/2016,12/31/2016,ΘΕΣΣΑΛΙΑ_(EL61),Ιταλία,51.7,100.8,791.4,513.2,65.4,7.9
1/1/2016,12/31/2016,ΘΕΣΣΑΛΙΑ_(EL61),Γερμανία,32.4,62.6,839.6,517.8,38.6,13.4
1/1/2016,12/31/2016,ΘΕΣΣΑΛΙΑ_(EL61),Ρουμανία,18.6,53.9,317.8,345.9,58.6,5.9
1/1/2016,12/31/2016,ΙΟΝΙΑ_ΝΗΣΙΑ_(EL62),Σύνολο_χωρών,1503.6,2457.1,21493.2,611.9,70.0,8.7
1/1/2016,12/31/2016,ΙΟΝΙΑ_ΝΗΣΙΑ_(EL62),Ηνωμένο_Βασίλειο,604.7,834.0,7968.3,725.1,75.9,9.6
1/1/2016,12/31/2016,ΙΟΝΙΑ_ΝΗΣΙΑ_(EL62),Γερμανία,155.0,233.0,2268.4,665.1,68.3,9.7
1/1/2016,12/31/2016,ΙΟΝΙΑ_ΝΗΣΙΑ_(EL62),Ιταλία,120.1,234.7,1979.5,511.5,60.6,8.4
1/1/2016,12/31/2016,ΙΟΝΙΑ_ΝΗΣΙΑ_(EL62),Ολλανδία,83.6,122.9,1242.1,680.5,67.3,10.1
1/1/2016,12/31/2016,ΙΟΝΙΑ_ΝΗΣΙΑ_(EL62),Γαλλία,83.4,130.8,1085.0,637.6,76.9,8.3
1/1/2016,12/31/2016,ΙΟΝΙΑ_ΝΗΣΙΑ_(EL62),Πολωνία,74.9,158.2,1332.1,473.8,56.2,8.4
1/1/2016,12/31/2016,ΙΟΝΙΑ_ΝΗΣΙΑ_(EL62),Ρωσία,39.5,55.2,585.4,715.9,67.4,10.6
1/1/2016,12/31/2016,ΙΟΝΙΑ_ΝΗΣΙΑ_(EL62),Αυστρία,37.0,48.8,424.2,758.3,87.3,8.7
1/1/2016,12/31/2016,ΔΥΤΙΚΗ_ΕΛΛΑΔΑ_(EL63),Σύνολο_χωρών,145.5,513.4,2741.7,283.5,53.1,5.3
1/1/2016,12/31/2016,ΔΥΤΙΚΗ_ΕΛΛΑΔΑ_(EL63),Γερμανία,17.4,48.1,373.1,362.6,46.8,7.8
1/1/2016,12/31/2016,ΔΥΤΙΚΗ_ΕΛΛΑΔΑ_(EL63),Ηνωμένο_Βασίλειο,13.6,42.5,237.9,319.2,57.0,5.6
1/1/2016,12/31/2016,ΔΥΤΙΚΗ_ΕΛΛΑΔΑ_(EL63),Αλβανία,12.8,77.5,165.6,165.3,77.4,2.1
1/1/2016,12/31/2016,ΔΥΤΙΚΗ_ΕΛΛΑΔΑ_(EL63),Γαλλία,12.1,36.3,173.3,334.7,70.1,4.8
1/1/2016,12/31/2016,ΣΤΕΡΕΑ_ΕΛΛΑΔΑ_(EL64),Σύνολο_χωρών,117.1,408.6,1845.0,286.7,63.5,4.5
1/1/2016,12/31/2016,ΣΤΕΡΕΑ_ΕΛΛΑΔΑ_(EL64),Γερμανία,18.6,27.7,238.9,669.9,77.8,8.6
1/1/2016,12/31/2016,ΣΤΕΡΕΑ_ΕΛΛΑΔΑ_(EL64),Ηνωμένο_Βασίλειο,16.1,40.0,230.6,402.3,69.8,5.8
1/1/2016,12/31/2016,ΣΤΕΡΕΑ_ΕΛΛΑΔΑ_(EL64),Γαλλία,14.7,52.3,268.0,281.1,54.8,5.1
1/1/2016,12/31/2016,ΣΤΕΡΕΑ_ΕΛΛΑΔΑ_(EL64),ΗΠΑ,10.5,57.3,134.9,183.4,77.9,2.4
1/1/2016,12/31/2016,ΠΕΛΟΠΟΝΝΗΣΟΣ_(EL65),Σύνολο_χωρών,323.5,843.1,5760.2,383.7,56.2,6.8
1/1/2016,12/31/2016,ΠΕΛΟΠΟΝΝΗΣΟΣ_(EL65),Γερμανία,47.1,82.0,887.1,574.2,53.1,10.8
1/1/2016,12/31/2016,ΠΕΛΟΠΟΝΝΗΣΟΣ_(EL65),Ηνωμένο_Βασίλειο,37.2,91.4,607.8,406.8,61.2,6.7
1/1/2016,12/31/2016,ΠΕΛΟΠΟΝΝΗΣΟΣ_(EL65),ΗΠΑ,27.6,79.7,460.6,346.2,59.9,5.8
1/1/2016,12/31/2016,ΠΕΛΟΠΟΝΝΗΣΟΣ_(EL65),Γαλλία,26.7,59.2,412.8,450.3,64.6,7.0
1/1/2016,12/31/2016,ΣΥΝΟΛΟ,:,12749.3,28375.9,190401.8,449.3,67.0,6.7
1/1/2017,3/31/2017,ΑΤΤΙΚΗ_(EL3),Σύνολο_χωρών,252.8,691.6,4230.0,365.6,59.8,6.1
1/1/2017,3/31/2017,ΑΤΤΙΚΗ_(EL3),ΗΠΑ,31.0,69.1,457.4,449.2,67.8,6.6
1/1/2017,3/31/2017,ΑΤΤΙΚΗ_(EL3),Ηνωμένο_Βασίλειο,23.0,69.8,469.5,330.2,49.1,6.7
1/1/2017,3/31/2017,ΑΤΤΙΚΗ_(EL3),Κύπρος,29.6,69.3,469.6,427.5,63.1,6.8
1/1/2017,3/31/2017,ΑΤΤΙΚΗ_(EL3),Γερμανία,22.4,73.1,455.9,306.3,49.1,6.2
